location;time of measurement;weekday;pedestrians count;temperature in ºc;weather condition;incidents
Georgstraße, Hannover;2018-08-07 12:00:00 +0200;Tuesday;4873;32;partly-cloudy-day;
Georgstraße, Hannover;2018-08-07 13:00:00 +0200;Tuesday;4916;33;partly-cloudy-day;
Georgstraße, Hannover;2018-08-07 14:00:00 +0200;Tuesday;4389;34;partly-cloudy-day;
Georgstraße, Hannover;2018-08-07 15:00:00 +0200;Tuesday;4656;35;partly-cloudy-day;
Georgstraße, Hannover;2018-08-07 16:00:00 +0200;Tuesday;5047;36;partly-cloudy-day;
Georgstraße, Hannover;2018-08-07 17:00:00 +0200;Tuesday;5050;36;partly-cloudy-day;
Georgstraße, Hannover;2018-08-07 18:00:00 +0200;Tuesday;4499;36;partly-cloudy-day;
Georgstraße, Hannover;2018-08-07 19:00:00 +0200;Tuesday;3967;36;partly-cloudy-day;
Georgstraße, Hannover;2018-08-07 20:00:00 +0200;Tuesday;2810;35;partly-cloudy-day;
Georgstraße, Hannover;2018-08-07 21:00:00 +0200;Tuesday;1326;34;partly-cloudy-night;
Georgstraße, Hannover;2018-08-07 22:00:00 +0200;Tuesday;1041;30;partly-cloudy-night;
Georgstraße, Hannover;2018-08-07 23:00:00 +0200;Tuesday;609;28;partly-cloudy-night;
Georgstraße, Hannover;2018-08-08 00:00:00 +0200;Wednesday;433;28;partly-cloudy-night;
Georgstraße, Hannover;2018-08-08 01:00:00 +0200;Wednesday;164;28;partly-cloudy-night;
Georgstraße, Hannover;2018-08-08 02:00:00 +0200;Wednesday;106;26;partly-cloudy-night;
Georgstraße, Hannover;2018-08-08 03:00:00 +0200;Wednesday;97;26;partly-cloudy-night;
Georgstraße, Hannover;2018-08-08 04:00:00 +0200;Wednesday;97;25;partly-cloudy-night;
Georgstraße, Hannover;2018-08-08 05:00:00 +0200;Wednesday;175;25;partly-cloudy-night;
Georgstraße, Hannover;2018-08-08 06:00:00 +0200;Wednesday;407;25;partly-cloudy-day;
Georgstraße, Hannover;2018-08-08 07:00:00 +0200;Wednesday;911;24;partly-cloudy-day;
Georgstraße, Hannover;2018-08-08 08:00:00 +0200;Wednesday;1288;25;partly-cloudy-day;
Georgstraße, Hannover;2018-08-08 09:00:00 +0200;Wednesday;1861;26;partly-cloudy-day;
Georgstraße, Hannover;2018-08-08 10:00:00 +0200;Wednesday;2990;27;partly-cloudy-day;
Georgstraße, Hannover;2018-08-08 11:00:00 +0200;Wednesday;3691;27;partly-cloudy-day;
Georgstraße, Hannover;2018-08-08 12:00:00 +0200;Wednesday;5081;28;partly-cloudy-day;
Georgstraße, Hannover;2018-08-08 13:00:00 +0200;Wednesday;5145;29;partly-cloudy-day;
Georgstraße, Hannover;2018-08-08 14:00:00 +0200;Wednesday;5294;30;partly-cloudy-day;
Georgstraße, Hannover;2018-08-08 15:00:00 +0200;Wednesday;5570;28;partly-cloudy-day;
Georgstraße, Hannover;2018-08-08 16:00:00 +0200;Wednesday;5839;29;partly-cloudy-day;
Georgstraße, Hannover;2018-08-08 17:00:00 +0200;Wednesday;6042;29;partly-cloudy-day;
Georgstraße, Hannover;2018-08-08 18:00:00 +0200;Wednesday;5417;29;partly-cloudy-day;
Georgstraße, Hannover;2018-08-08 19:00:00 +0200;Wednesday;4368;28;partly-cloudy-day;
