location;time of measurement;weekday;pedestrians count;temperature in ºc;weather condition;incidents
Kröpeliner Straße (West), Rostock;2022-03-06 14:00:00 +0100;Sunday;716;4;partly-cloudy-day;
Kröpeliner Straße (West), Rostock;2022-03-06 15:00:00 +0100;Sunday;819;4;partly-cloudy-day;
Kröpeliner Straße (West), Rostock;2022-03-06 16:00:00 +0100;Sunday;686;4;partly-cloudy-day;
Kröpeliner Straße (West), Rostock;2022-03-06 17:00:00 +0100;Sunday;516;4;partly-cloudy-day;
Kröpeliner Straße (West), Rostock;2022-03-06 18:00:00 +0100;Sunday;426;3;partly-cloudy-night;
Kröpeliner Straße (West), Rostock;2022-03-06 19:00:00 +0100;Sunday;310;2;partly-cloudy-night;
Kröpeliner Straße (West), Rostock;2022-03-06 20:00:00 +0100;Sunday;163;2;partly-cloudy-night;
Kröpeliner Straße (West), Rostock;2022-03-06 21:00:00 +0100;Sunday;106;2;partly-cloudy-night;
Kröpeliner Straße (West), Rostock;2022-03-06 22:00:00 +0100;Sunday;89;2;clear-night;
Kröpeliner Straße (West), Rostock;2022-03-06 23:00:00 +0100;Sunday;54;2;clear-night;
Kröpeliner Straße (West), Rostock;2022-03-07 00:00:00 +0100;Monday;16;2;clear-night;
Kröpeliner Straße (West), Rostock;2022-03-07 01:00:00 +0100;Monday;5;1;clear-night;
