location;time of measurement;weekday;pedestrians count;temperature in ºc;weather condition;incidents
Neue Schönhauser Straße, Berlin;2021-11-10 06:00:00 +0100;Wednesday;13;3;clear-night;
Neue Schönhauser Straße, Berlin;2021-11-10 07:00:00 +0100;Wednesday;87;3;clear-night;
Neue Schönhauser Straße, Berlin;2021-11-10 08:00:00 +0100;Wednesday;272;3;clear-day;
Neue Schönhauser Straße, Berlin;2021-11-10 09:00:00 +0100;Wednesday;258;4;clear-day;
Neue Schönhauser Straße, Berlin;2021-11-10 10:00:00 +0100;Wednesday;344;5;clear-day;
Neue Schönhauser Straße, Berlin;2021-11-10 11:00:00 +0100;Wednesday;465;7;partly-cloudy-day;
Neue Schönhauser Straße, Berlin;2021-11-10 12:00:00 +0100;Wednesday;681;8;partly-cloudy-day;
Neue Schönhauser Straße, Berlin;2021-11-10 13:00:00 +0100;Wednesday;787;9;partly-cloudy-day;
Neue Schönhauser Straße, Berlin;2021-11-10 14:00:00 +0100;Wednesday;699;9;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-10 15:00:00 +0100;Wednesday;768;9;partly-cloudy-day;
Neue Schönhauser Straße, Berlin;2021-11-10 16:00:00 +0100;Wednesday;788;8;partly-cloudy-day;
Neue Schönhauser Straße, Berlin;2021-11-10 17:00:00 +0100;Wednesday;758;7;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-10 18:00:00 +0100;Wednesday;724;6;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-10 19:00:00 +0100;Wednesday;570;6;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-10 20:00:00 +0100;Wednesday;274;5;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-10 21:00:00 +0100;Wednesday;218;5;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-10 22:00:00 +0100;Wednesday;126;5;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-10 23:00:00 +0100;Wednesday;97;5;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-11 00:00:00 +0100;Thursday;38;4;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-11 01:00:00 +0100;Thursday;17;4;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-11 02:00:00 +0100;Thursday;4;3;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-11 03:00:00 +0100;Thursday;4;3;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-11 04:00:00 +0100;Thursday;12;2;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-11 05:00:00 +0100;Thursday;11;2;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-11 06:00:00 +0100;Thursday;29;1;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-11 07:00:00 +0100;Thursday;95;2;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-11 08:00:00 +0100;Thursday;232;2;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-11 09:00:00 +0100;Thursday;310;3;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-11 10:00:00 +0100;Thursday;348;4;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-11 11:00:00 +0100;Thursday;482;5;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-11 12:00:00 +0100;Thursday;667;7;partly-cloudy-day;
Neue Schönhauser Straße, Berlin;2021-11-11 13:00:00 +0100;Thursday;821;8;partly-cloudy-day;
Neue Schönhauser Straße, Berlin;2021-11-11 14:00:00 +0100;Thursday;765;8;partly-cloudy-day;
Neue Schönhauser Straße, Berlin;2021-11-11 15:00:00 +0100;Thursday;786;8;partly-cloudy-day;
Neue Schönhauser Straße, Berlin;2021-11-11 16:00:00 +0100;Thursday;831;8;partly-cloudy-day;
Neue Schönhauser Straße, Berlin;2021-11-11 17:00:00 +0100;Thursday;877;6;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-11 18:00:00 +0100;Thursday;863;6;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-11 19:00:00 +0100;Thursday;576;6;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-11 20:00:00 +0100;Thursday;336;6;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-11 21:00:00 +0100;Thursday;232;6;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-11 22:00:00 +0100;Thursday;93;6;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-11 23:00:00 +0100;Thursday;85;6;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-12 00:00:00 +0100;Friday;35;6;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-12 01:00:00 +0100;Friday;20;6;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-12 02:00:00 +0100;Friday;10;6;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-12 03:00:00 +0100;Friday;9;6;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-12 04:00:00 +0100;Friday;4;6;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-12 05:00:00 +0100;Friday;13;6;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-12 06:00:00 +0100;Friday;24;6;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-12 07:00:00 +0100;Friday;92;6;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-12 08:00:00 +0100;Friday;226;6;partly-cloudy-day;
Neue Schönhauser Straße, Berlin;2021-11-12 09:00:00 +0100;Friday;266;6;partly-cloudy-day;
Neue Schönhauser Straße, Berlin;2021-11-12 10:00:00 +0100;Friday;340;6;partly-cloudy-day;
Neue Schönhauser Straße, Berlin;2021-11-12 11:00:00 +0100;Friday;478;7;partly-cloudy-day;
Neue Schönhauser Straße, Berlin;2021-11-12 12:00:00 +0100;Friday;822;8;partly-cloudy-day;
Neue Schönhauser Straße, Berlin;2021-11-12 13:00:00 +0100;Friday;932;8;partly-cloudy-day;
Neue Schönhauser Straße, Berlin;2021-11-12 14:00:00 +0100;Friday;904;9;partly-cloudy-day;
Neue Schönhauser Straße, Berlin;2021-11-12 15:00:00 +0100;Friday;1042;9;partly-cloudy-day;
Neue Schönhauser Straße, Berlin;2021-11-12 16:00:00 +0100;Friday;1065;8;partly-cloudy-day;
Neue Schönhauser Straße, Berlin;2021-11-12 17:00:00 +0100;Friday;1097;7;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-12 18:00:00 +0100;Friday;947;7;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-12 19:00:00 +0100;Friday;649;6;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-12 20:00:00 +0100;Friday;352;5;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-12 21:00:00 +0100;Friday;300;5;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-12 22:00:00 +0100;Friday;198;4;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-12 23:00:00 +0100;Friday;108;4;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-13 00:00:00 +0100;Saturday;88;3;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-13 01:00:00 +0100;Saturday;54;3;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-13 02:00:00 +0100;Saturday;35;3;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-13 03:00:00 +0100;Saturday;17;3;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-13 04:00:00 +0100;Saturday;7;4;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-13 05:00:00 +0100;Saturday;8;4;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-13 06:00:00 +0100;Saturday;10;4;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-13 07:00:00 +0100;Saturday;29;4;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-13 08:00:00 +0100;Saturday;57;4;partly-cloudy-day;
Neue Schönhauser Straße, Berlin;2021-11-13 09:00:00 +0100;Saturday;133;5;partly-cloudy-day;
Neue Schönhauser Straße, Berlin;2021-11-13 10:00:00 +0100;Saturday;415;5;partly-cloudy-day;
Neue Schönhauser Straße, Berlin;2021-11-13 11:00:00 +0100;Saturday;840;6;partly-cloudy-day;
Neue Schönhauser Straße, Berlin;2021-11-13 12:00:00 +0100;Saturday;1245;8;partly-cloudy-day;
Neue Schönhauser Straße, Berlin;2021-11-13 13:00:00 +0100;Saturday;1556;9;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-13 14:00:00 +0100;Saturday;1859;10;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-13 15:00:00 +0100;Saturday;2143;9;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-13 16:00:00 +0100;Saturday;2072;8;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-13 17:00:00 +0100;Saturday;1691;8;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-13 18:00:00 +0100;Saturday;1225;7;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-13 19:00:00 +0100;Saturday;772;6;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-13 20:00:00 +0100;Saturday;399;6;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-13 21:00:00 +0100;Saturday;229;5;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-13 22:00:00 +0100;Saturday;140;5;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-13 23:00:00 +0100;Saturday;137;5;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-14 00:00:00 +0100;Sunday;85;4;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-14 01:00:00 +0100;Sunday;58;4;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-14 02:00:00 +0100;Sunday;28;4;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-14 03:00:00 +0100;Sunday;30;3;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-14 04:00:00 +0100;Sunday;11;4;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-14 05:00:00 +0100;Sunday;16;4;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-14 06:00:00 +0100;Sunday;7;4;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-14 07:00:00 +0100;Sunday;12;4;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-14 08:00:00 +0100;Sunday;37;5;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-14 09:00:00 +0100;Sunday;82;5;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-14 10:00:00 +0100;Sunday;159;6;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-14 11:00:00 +0100;Sunday;215;6;partly-cloudy-day;
Neue Schönhauser Straße, Berlin;2021-11-14 12:00:00 +0100;Sunday;342;7;partly-cloudy-day;
Neue Schönhauser Straße, Berlin;2021-11-14 13:00:00 +0100;Sunday;469;8;partly-cloudy-day;
Neue Schönhauser Straße, Berlin;2021-11-14 14:00:00 +0100;Sunday;526;9;partly-cloudy-day;
Neue Schönhauser Straße, Berlin;2021-11-14 15:00:00 +0100;Sunday;508;9;partly-cloudy-day;
Neue Schönhauser Straße, Berlin;2021-11-14 16:00:00 +0100;Sunday;468;8;partly-cloudy-day;
Neue Schönhauser Straße, Berlin;2021-11-14 17:00:00 +0100;Sunday;291;7;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-14 18:00:00 +0100;Sunday;323;7;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-14 19:00:00 +0100;Sunday;219;6;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-14 20:00:00 +0100;Sunday;181;6;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-14 21:00:00 +0100;Sunday;88;5;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-14 22:00:00 +0100;Sunday;46;5;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-14 23:00:00 +0100;Sunday;55;5;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-15 00:00:00 +0100;Monday;20;5;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-15 01:00:00 +0100;Monday;11;5;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-15 02:00:00 +0100;Monday;5;5;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-15 03:00:00 +0100;Monday;4;4;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-15 04:00:00 +0100;Monday;4;4;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-15 05:00:00 +0100;Monday;9;4;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-15 06:00:00 +0100;Monday;22;3;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-15 07:00:00 +0100;Monday;79;4;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-15 08:00:00 +0100;Monday;261;4;partly-cloudy-day;
Neue Schönhauser Straße, Berlin;2021-11-15 09:00:00 +0100;Monday;236;4;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-15 10:00:00 +0100;Monday;313;5;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-15 11:00:00 +0100;Monday;494;6;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-15 12:00:00 +0100;Monday;700;7;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-15 13:00:00 +0100;Monday;772;7;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-15 14:00:00 +0100;Monday;739;7;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-15 15:00:00 +0100;Monday;746;8;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-15 16:00:00 +0100;Monday;703;7;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-15 17:00:00 +0100;Monday;749;6;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-15 18:00:00 +0100;Monday;688;6;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-15 19:00:00 +0100;Monday;511;5;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-15 20:00:00 +0100;Monday;230;5;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-15 21:00:00 +0100;Monday;170;4;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-15 22:00:00 +0100;Monday;63;4;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-15 23:00:00 +0100;Monday;55;4;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-16 00:00:00 +0100;Tuesday;24;4;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-16 01:00:00 +0100;Tuesday;18;3;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-16 02:00:00 +0100;Tuesday;2;3;clear-night;
Neue Schönhauser Straße, Berlin;2021-11-16 03:00:00 +0100;Tuesday;7;3;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-16 04:00:00 +0100;Tuesday;5;3;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-16 05:00:00 +0100;Tuesday;13;3;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-16 06:00:00 +0100;Tuesday;39;2;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-16 07:00:00 +0100;Tuesday;92;2;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-16 08:00:00 +0100;Tuesday;263;3;partly-cloudy-day;
Neue Schönhauser Straße, Berlin;2021-11-16 09:00:00 +0100;Tuesday;251;3;partly-cloudy-day;
Neue Schönhauser Straße, Berlin;2021-11-16 10:00:00 +0100;Tuesday;302;4;partly-cloudy-day;
Neue Schönhauser Straße, Berlin;2021-11-16 11:00:00 +0100;Tuesday;362;6;clear-day;
Neue Schönhauser Straße, Berlin;2021-11-16 12:00:00 +0100;Tuesday;600;8;clear-day;
Neue Schönhauser Straße, Berlin;2021-11-16 13:00:00 +0100;Tuesday;659;9;partly-cloudy-day;
Neue Schönhauser Straße, Berlin;2021-11-16 14:00:00 +0100;Tuesday;631;9;partly-cloudy-day;
Neue Schönhauser Straße, Berlin;2021-11-16 15:00:00 +0100;Tuesday;611;9;partly-cloudy-day;
Neue Schönhauser Straße, Berlin;2021-11-16 16:00:00 +0100;Tuesday;707;8;partly-cloudy-day;
Neue Schönhauser Straße, Berlin;2021-11-16 17:00:00 +0100;Tuesday;739;8;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-16 18:00:00 +0100;Tuesday;701;7;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-16 19:00:00 +0100;Tuesday;455;6;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-16 20:00:00 +0100;Tuesday;259;6;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-16 21:00:00 +0100;Tuesday;140;5;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-16 22:00:00 +0100;Tuesday;98;5;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-16 23:00:00 +0100;Tuesday;62;5;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-17 00:00:00 +0100;Wednesday;18;4;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-17 01:00:00 +0100;Wednesday;15;4;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-17 02:00:00 +0100;Wednesday;3;4;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-17 03:00:00 +0100;Wednesday;2;4;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-17 04:00:00 +0100;Wednesday;8;3;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-17 05:00:00 +0100;Wednesday;6;3;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-17 06:00:00 +0100;Wednesday;37;3;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-17 07:00:00 +0100;Wednesday;80;4;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-17 08:00:00 +0100;Wednesday;246;4;partly-cloudy-day;
Neue Schönhauser Straße, Berlin;2021-11-17 09:00:00 +0100;Wednesday;267;4;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-17 10:00:00 +0100;Wednesday;324;5;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-17 11:00:00 +0100;Wednesday;382;5;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-17 12:00:00 +0100;Wednesday;601;6;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-17 13:00:00 +0100;Wednesday;715;6;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-17 14:00:00 +0100;Wednesday;601;6;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-17 15:00:00 +0100;Wednesday;657;6;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-17 16:00:00 +0100;Wednesday;591;7;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-17 17:00:00 +0100;Wednesday;665;7;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-17 18:00:00 +0100;Wednesday;704;7;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-17 19:00:00 +0100;Wednesday;482;7;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-17 20:00:00 +0100;Wednesday;260;7;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-17 21:00:00 +0100;Wednesday;154;7;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-17 22:00:00 +0100;Wednesday;114;7;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-17 23:00:00 +0100;Wednesday;66;7;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-18 00:00:00 +0100;Thursday;34;6;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-18 01:00:00 +0100;Thursday;17;7;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-18 02:00:00 +0100;Thursday;11;6;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-18 03:00:00 +0100;Thursday;0;6;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-18 04:00:00 +0100;Thursday;4;6;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-18 05:00:00 +0100;Thursday;7;5;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-18 06:00:00 +0100;Thursday;29;5;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-18 07:00:00 +0100;Thursday;107;6;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-18 08:00:00 +0100;Thursday;258;6;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-18 09:00:00 +0100;Thursday;249;6;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-18 10:00:00 +0100;Thursday;279;7;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-18 11:00:00 +0100;Thursday;446;8;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-18 12:00:00 +0100;Thursday;666;9;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-18 13:00:00 +0100;Thursday;687;10;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-18 14:00:00 +0100;Thursday;725;10;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-18 15:00:00 +0100;Thursday;696;10;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-18 16:00:00 +0100;Thursday;691;10;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-18 17:00:00 +0100;Thursday;649;9;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-18 18:00:00 +0100;Thursday;603;9;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-18 19:00:00 +0100;Thursday;355;8;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-18 20:00:00 +0100;Thursday;201;8;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-18 21:00:00 +0100;Thursday;141;8;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-18 22:00:00 +0100;Thursday;121;8;rain;
Neue Schönhauser Straße, Berlin;2021-11-18 23:00:00 +0100;Thursday;92;8;rain;
Neue Schönhauser Straße, Berlin;2021-11-19 00:00:00 +0100;Friday;48;8;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-19 01:00:00 +0100;Friday;10;9;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-19 02:00:00 +0100;Friday;7;9;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-19 03:00:00 +0100;Friday;7;10;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-19 04:00:00 +0100;Friday;2;10;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-19 05:00:00 +0100;Friday;10;10;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-19 06:00:00 +0100;Friday;43;10;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-19 07:00:00 +0100;Friday;88;10;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-19 08:00:00 +0100;Friday;227;10;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-19 09:00:00 +0100;Friday;259;11;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-19 10:00:00 +0100;Friday;346;11;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-19 11:00:00 +0100;Friday;532;12;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-19 12:00:00 +0100;Friday;816;12;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-19 13:00:00 +0100;Friday;977;12;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-19 14:00:00 +0100;Friday;899;12;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-19 15:00:00 +0100;Friday;970;12;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-19 16:00:00 +0100;Friday;1046;12;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-19 17:00:00 +0100;Friday;1025;11;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-19 18:00:00 +0100;Friday;861;11;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-19 19:00:00 +0100;Friday;622;11;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-19 20:00:00 +0100;Friday;381;11;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-19 21:00:00 +0100;Friday;285;10;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-19 22:00:00 +0100;Friday;190;10;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-19 23:00:00 +0100;Friday;149;10;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-20 00:00:00 +0100;Saturday;86;10;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-20 01:00:00 +0100;Saturday;68;11;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-20 02:00:00 +0100;Saturday;56;10;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-20 03:00:00 +0100;Saturday;19;10;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-20 04:00:00 +0100;Saturday;9;10;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-20 05:00:00 +0100;Saturday;6;10;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-20 06:00:00 +0100;Saturday;14;10;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-20 07:00:00 +0100;Saturday;31;10;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-20 08:00:00 +0100;Saturday;56;10;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-20 09:00:00 +0100;Saturday;113;10;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-20 10:00:00 +0100;Saturday;326;10;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-20 11:00:00 +0100;Saturday;747;11;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-20 12:00:00 +0100;Saturday;1190;11;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-20 13:00:00 +0100;Saturday;1586;11;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-20 14:00:00 +0100;Saturday;1765;11;partly-cloudy-day;
Neue Schönhauser Straße, Berlin;2021-11-20 15:00:00 +0100;Saturday;1961;11;partly-cloudy-day;
Neue Schönhauser Straße, Berlin;2021-11-20 16:00:00 +0100;Saturday;1936;11;partly-cloudy-day;
Neue Schönhauser Straße, Berlin;2021-11-20 17:00:00 +0100;Saturday;1499;10;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-20 18:00:00 +0100;Saturday;1145;10;partly-cloudy-night;
Neue Schönhauser Straße, Berlin;2021-11-20 19:00:00 +0100;Saturday;800;9;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-20 20:00:00 +0100;Saturday;344;9;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-20 21:00:00 +0100;Saturday;223;9;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-20 22:00:00 +0100;Saturday;192;9;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-20 23:00:00 +0100;Saturday;168;9;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-21 00:00:00 +0100;Sunday;89;9;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-21 01:00:00 +0100;Sunday;57;9;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-21 02:00:00 +0100;Sunday;37;8;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-21 03:00:00 +0100;Sunday;16;8;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-21 04:00:00 +0100;Sunday;13;9;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-21 05:00:00 +0100;Sunday;8;8;cloudy;
Neue Schönhauser Straße, Berlin;2021-11-21 06:00:00 +0100;Sunday;7;8;cloudy;
