location;time of measurement;weekday;pedestrians count;temperature in ºc;weather condition;incidents
Jungfernstieg, Hamburg;2018-10-03 01:00:00 +0200;Wednesday;60;10;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-03 02:00:00 +0200;Wednesday;27;10;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-03 03:00:00 +0200;Wednesday;19;10;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-03 04:00:00 +0200;Wednesday;12;10;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-03 05:00:00 +0200;Wednesday;31;10;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-03 06:00:00 +0200;Wednesday;48;10;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-03 07:00:00 +0200;Wednesday;31;10;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-03 08:00:00 +0200;Wednesday;105;10;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-03 09:00:00 +0200;Wednesday;195;10;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-03 10:00:00 +0200;Wednesday;450;12;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-03 11:00:00 +0200;Wednesday;636;12;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-03 12:00:00 +0200;Wednesday;887;13;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-03 13:00:00 +0200;Wednesday;1148;13;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-03 14:00:00 +0200;Wednesday;1418;13;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-03 15:00:00 +0200;Wednesday;1648;13;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-03 16:00:00 +0200;Wednesday;1393;13;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-03 17:00:00 +0200;Wednesday;1387;13;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-03 18:00:00 +0200;Wednesday;1092;12;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-03 19:00:00 +0200;Wednesday;702;12;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-03 20:00:00 +0200;Wednesday;441;11;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-03 21:00:00 +0200;Wednesday;223;10;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-03 22:00:00 +0200;Wednesday;103;11;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-03 23:00:00 +0200;Wednesday;79;10;partly-cloudy-night;
